Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/694         operator new(unsigned long, void*) [35]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::allocator() [237]
[231]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::new_allocator() [231]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<PngChunk*, std::allocator<PngChunk*> >::_M_move_assign(std::vector<PngChunk*, std::allocator<PngChunk*> >&&, std::integral_constant<bool, true>) [247]
[232]    0.0    0.00    0.00       1         std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::get_allocator() const [232]
                0.00    0.00       1/1           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_M_get_Tp_allocator() const [233]
                0.00    0.00       1/2           std::allocator<PngChunk*>::allocator(std::allocator<PngChunk*> const&) [167]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::get_allocator() const [232]
[233]    0.0    0.00    0.00       1         std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_M_get_Tp_allocator() const [233]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_move_assign(std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&&, std::integral_constant<bool, true>) [250]
[234]    0.0    0.00    0.00       1         std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::get_allocator() const [234]
                0.00    0.00       1/1           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_get_Tp_allocator() const [235]
                0.00    0.00       1/2           std::allocator<rp::GameObject*>::allocator(std::allocator<rp::GameObject*> const&) [170]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::get_allocator() const [234]
[235]    0.0    0.00    0.00       1         std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_get_Tp_allocator() const [235]
-----------------------------------------------
                0.00    0.00       1/1           rp::RosenoernEngine::~RosenoernEngine() [224]
[236]    0.0    0.00    0.00       1         std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::size() const [236]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl() [255]
[237]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::allocator() [237]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::new_allocator() [231]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_base(std::allocator<PngChunk*> const&) [239]
[238]    0.0    0.00    0.00       1         std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl::_Vector_impl(std::allocator<PngChunk*> const&) [238]
                0.00    0.00       1/5           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl_data::_Vector_impl_data() [106]
                0.00    0.00       1/2           std::allocator<PngChunk*>::allocator(std::allocator<PngChunk*> const&) [167]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<PngChunk*, std::allocator<PngChunk*> >::vector(std::allocator<PngChunk*> const&) [248]
[239]    0.0    0.00    0.00       1         std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_base(std::allocator<PngChunk*> const&) [239]
                0.00    0.00       1/1           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl::_Vector_impl(std::allocator<PngChunk*> const&) [238]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_base(std::allocator<rp::GameObject*> const&) [241]
[240]    0.0    0.00    0.00       1         std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_impl::_Vector_impl(std::allocator<rp::GameObject*> const&) [240]
                0.00    0.00       1/5           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_impl_data::_Vector_impl_data() [107]
                0.00    0.00       1/2           std::allocator<rp::GameObject*>::allocator(std::allocator<rp::GameObject*> const&) [170]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::vector(std::allocator<rp::GameObject*> const&) [251]
[241]    0.0    0.00    0.00       1         std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_base(std::allocator<rp::GameObject*> const&) [241]
                0.00    0.00       1/1           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_impl::_Vector_impl(std::allocator<rp::GameObject*> const&) [240]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_header::_Rb_tree_header() [243]
[242]    0.0    0.00    0.00       1         std::_Rb_tree_header::_M_reset() [242]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl() [255]
[243]    0.0    0.00    0.00       1         std::_Rb_tree_header::_Rb_tree_header() [243]
                0.00    0.00       1/1           std::_Rb_tree_header::_M_reset() [242]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base* const&>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base* const&) [253]
[244]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<rp::Base*> >::construct<rp::Base*, rp::Base* const&>(std::allocator<rp::Base*>&, rp::Base**, rp::Base* const&) [244]
                0.00    0.00       1/3           rp::Base* const& std::forward<rp::Base* const&>(std::remove_reference<rp::Base* const&>::type&) [153]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<rp::Base*>::construct<rp::Base*, rp::Base* const&>(rp::Base**, rp::Base* const&) [230]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl() [255]
[245]    0.0    0.00    0.00       1         std::_Rb_tree_key_compare<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Rb_tree_key_compare() [245]
-----------------------------------------------
                0.00    0.00       1/1           rp::BaseFactory::getMap[abi:cxx11]() [110]
[246]    0.0    0.00    0.00       1         std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, rp::Base* (*)(), std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::map() [246]
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_Rb_tree() [257]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<PngChunk*, std::allocator<PngChunk*> >::operator=(std::vector<PngChunk*, std::allocator<PngChunk*> >&&) [249]
[247]    0.0    0.00    0.00       1         std::vector<PngChunk*, std::allocator<PngChunk*> >::_M_move_assign(std::vector<PngChunk*, std::allocator<PngChunk*> >&&, std::integral_constant<bool, true>) [247]
                0.00    0.00       2/2           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl_data&) [175]
                0.00    0.00       2/4           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_M_get_Tp_allocator() [120]
                0.00    0.00       1/1           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::get_allocator() const [232]
                0.00    0.00       1/1           std::vector<PngChunk*, std::allocator<PngChunk*> >::vector(std::allocator<PngChunk*> const&) [248]
                0.00    0.00       1/3           std::allocator<PngChunk*>::~allocator() [146]
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<PngChunk*> >(std::allocator<PngChunk*>&, std::allocator<PngChunk*>&) [258]
                0.00    0.00       1/2           std::vector<PngChunk*, std::allocator<PngChunk*> >::~vector() [184]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<PngChunk*, std::allocator<PngChunk*> >::_M_move_assign(std::vector<PngChunk*, std::allocator<PngChunk*> >&&, std::integral_constant<bool, true>) [247]
[248]    0.0    0.00    0.00       1         std::vector<PngChunk*, std::allocator<PngChunk*> >::vector(std::allocator<PngChunk*> const&) [248]
                0.00    0.00       1/1           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_base(std::allocator<PngChunk*> const&) [239]
-----------------------------------------------
                0.00    0.00       1/1           PngFile::PngFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [229]
[249]    0.0    0.00    0.00       1         std::vector<PngChunk*, std::allocator<PngChunk*> >::operator=(std::vector<PngChunk*, std::allocator<PngChunk*> >&&) [249]
                0.00    0.00       1/1           std::remove_reference<std::vector<PngChunk*, std::allocator<PngChunk*> >&>::type&& std::move<std::vector<PngChunk*, std::allocator<PngChunk*> >&>(std::vector<PngChunk*, std::allocator<PngChunk*> >&) [262]
                0.00    0.00       1/1           std::vector<PngChunk*, std::allocator<PngChunk*> >::_M_move_assign(std::vector<PngChunk*, std::allocator<PngChunk*> >&&, std::integral_constant<bool, true>) [247]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::operator=(std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&&) [252]
[250]    0.0    0.00    0.00       1         std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_move_assign(std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&&, std::integral_constant<bool, true>) [250]
                0.00    0.00       2/2           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_impl_data&) [179]
                0.00    0.00       2/5           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_get_Tp_allocator() [108]
                0.00    0.00       1/1           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::get_allocator() const [234]
                0.00    0.00       1/1           std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::vector(std::allocator<rp::GameObject*> const&) [251]
                0.00    0.00       1/4           std::allocator<rp::GameObject*>::~allocator() [118]
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<rp::GameObject*> >(std::allocator<rp::GameObject*>&, std::allocator<rp::GameObject*>&) [259]
                0.00    0.00       1/3           std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::~vector() [151]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_move_assign(std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&&, std::integral_constant<bool, true>) [250]
[251]    0.0    0.00    0.00       1         std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::vector(std::allocator<rp::GameObject*> const&) [251]
                0.00    0.00       1/1           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_base(std::allocator<rp::GameObject*> const&) [241]
-----------------------------------------------
                0.00    0.00       1/1           rp::RosenoernEngine::init() [220]
[252]    0.0    0.00    0.00       1         std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::operator=(std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&&) [252]
                0.00    0.00       1/1           std::remove_reference<std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&>::type&& std::move<std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&>(std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&) [263]
                0.00    0.00       1/1           std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_move_assign(std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&&, std::integral_constant<bool, true>) [250]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<rp::Base*, std::allocator<rp::Base*> >::push_back(rp::Base* const&) [254]
[253]    0.0    0.00    0.00       1         void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base* const&>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base* const&) [253]
                0.00    0.00       2/2753        std::_Vector_base<rp::Base*, std::allocator<rp::Base*> >::_M_get_Tp_allocator() [13]
                0.00    0.00       2/2744        __gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >::base() const [14]
                0.00    0.00       2/1372        std::vector<rp::Base*, std::allocator<rp::Base*> >::_S_relocate(rp::Base**, rp::Base**, rp::Base**, std::allocator<rp::Base*>&) [28]
                0.00    0.00       1/686         std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_check_len(unsigned long, char const*) const [51]
                0.00    0.00       1/686         std::vector<rp::Base*, std::allocator<rp::Base*> >::begin() [55]
                0.00    0.00       1/686         __gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >::difference_type __gnu_cxx::operator-<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > > const&, __gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > > const&) [50]
                0.00    0.00       1/686         std::_Vector_base<rp::Base*, std::allocator<rp::Base*> >::_M_allocate(unsigned long) [52]
                0.00    0.00       1/3           rp::Base* const& std::forward<rp::Base* const&>(std::remove_reference<rp::Base* const&>::type&) [153]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<rp::Base*> >::construct<rp::Base*, rp::Base* const&>(std::allocator<rp::Base*>&, rp::Base**, rp::Base* const&) [244]
                0.00    0.00       1/1377        std::_Vector_base<rp::Base*, std::allocator<rp::Base*> >::_M_deallocate(rp::Base**, unsigned long) [20]
-----------------------------------------------
                0.00    0.00       1/1           rp::Scene::AddObject(rp::Base*) [226]
[254]    0.0    0.00    0.00       1         std::vector<rp::Base*, std::allocator<rp::Base*> >::push_back(rp::Base* const&) [254]
                0.00    0.00       1/1371        std::vector<rp::Base*, std::allocator<rp::Base*> >::end() [33]
                0.00    0.00       1/1           void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base* const&>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base* const&) [253]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_Rb_tree() [257]
[255]    0.0    0.00    0.00       1         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl() [255]
                0.00    0.00       1/1           std::_Rb_tree_key_compare<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Rb_tree_key_compare() [245]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::allocator() [237]
                0.00    0.00       1/1           std::_Rb_tree_header::_Rb_tree_header() [243]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [136]
[256]    0.0    0.00    0.00       1         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_S_left(std::_Rb_tree_node_base*) [256]
-----------------------------------------------
                0.00    0.00       1/1           std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, rp::Base* (*)(), std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::map() [246]
[257]    0.0    0.00    0.00       1         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_Rb_tree() [257]
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl() [255]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<PngChunk*, std::allocator<PngChunk*> >::_M_move_assign(std::vector<PngChunk*, std::allocator<PngChunk*> >&&, std::integral_constant<bool, true>) [247]
[258]    0.0    0.00    0.00       1         void std::__alloc_on_move<std::allocator<PngChunk*> >(std::allocator<PngChunk*>&, std::allocator<PngChunk*>&) [258]
                0.00    0.00       1/1           std::remove_reference<std::allocator<PngChunk*>&>::type&& std::move<std::allocator<PngChunk*>&>(std::allocator<PngChunk*>&) [260]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_move_assign(std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&&, std::integral_constant<bool, true>) [250]
[259]    0.0    0.00    0.00       1         void std::__alloc_on_move<std::allocator<rp::GameObject*> >(std::allocator<rp::GameObject*>&, std::allocator<rp::GameObject*>&) [259]
                0.00    0.00       1/1           std::remove_reference<std::allocator<rp::GameObject*>&>::type&& std::move<std::allocator<rp::GameObject*>&>(std::allocator<rp::GameObject*>&) [261]
-----------------------------------------------
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<PngChunk*> >(std::allocator<PngChunk*>&, std::allocator<PngChunk*>&) [258]
[260]    0.0    0.00    0.00       1         std::remove_reference<std::allocator<PngChunk*>&>::type&& std::move<std::allocator<PngChunk*>&>(std::allocator<PngChunk*>&) [260]
-----------------------------------------------
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<rp::GameObject*> >(std::allocator<rp::GameObject*>&, std::allocator<rp::GameObject*>&) [259]
[261]    0.0    0.00    0.00       1         std::remove_reference<std::allocator<rp::GameObject*>&>::type&& std::move<std::allocator<rp::GameObject*>&>(std::allocator<rp::GameObject*>&) [261]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<PngChunk*, std::allocator<PngChunk*> >::operator=(std::vector<PngChunk*, std::allocator<PngChunk*> >&&) [249]
[262]    0.0    0.00    0.00       1         std::remove_reference<std::vector<PngChunk*, std::allocator<PngChunk*> >&>::type&& std::move<std::vector<PngChunk*, std::allocator<PngChunk*> >&>(std::vector<PngChunk*, std::allocator<PngChunk*> >&) [262]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::operator=(std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&&) [252]
[263]    0.0    0.00    0.00       1         std::remove_reference<std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&>::type&& std::move<std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&>(std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&) [263]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [196] _GLOBAL__sub_I__ZN2rp11BaseFactory3mapB5cxx11E (RPUI.cpp) [234] std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::get_allocator() const [151] std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::~vector()
 [197] _GLOBAL__sub_I__ZN2rp15RosenoernEngine10mainRenderE (RPEngine.cpp) [235] std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_get_Tp_allocator() const [252] std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::operator=(std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&&)
 [198] _GLOBAL__sub_I__ZN2rp4RPIO11ReadFileRawENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE (RPIO.cpp) [166] std::_Vector_base<rp::Base*, std::allocator<rp::Base*> >::get_allocator() const [27] std::vector<rp::Base*, std::allocator<rp::Base*> >::_S_max_size(std::allocator<rp::Base*> const&)
